source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,logg_gspspec,logg_gspspec_lower,logg_gspspec_upper
65190048708380160,56.3383718087484,23.727270954059602,7.277032576643956,0.013647614978253841,19.69124947738876,0.017056189477443695,-44.56064014037388,0.01266460120677948,12.071661949157715,12.78152084350586,11.24356460571289,279435.7433794589,390.8207092285156,105392.26238884598,481.155517578125,252192.65883366443,886.6551513671875,5570.06005859375,5564.43603515625,5575.5791015625,136.92599487304688,136.7169952392578,137.164794921875,0.8873000144958496,0.8859000205993652,0.8888999819755554,,,
65190220507070208,56.373319246952896,23.760302335308378,7.399616619911859,0.015352413058280945,19.065021323928246,0.01813690923154354,-45.755836459670746,0.013500314205884933,12.855756759643555,13.581585884094238,12.029433250427246,135720.02151514037,78.93233489990234,50440.886723170515,83.35031127929688,122288.28253853509,161.22328186035156,4610.89208984375,4597.26611328125,4621.0537109375,135.88079833984375,134.88490295410156,137.72689819335938,0.7008000016212463,0.695900022983551,0.7114999890327454,5.380000114440918,4.489999771118164,5.5
65194584193758336,56.26375187558317,23.839209317701982,7.434634406907008,0.01649787463247776,20.34332411764256,0.019532309845089912,-45.77202907717511,0.014463554136455059,11.684070587158203,12.16002368927002,11.048584938049316,399317.6844086582,204.92933654785156,186813.18092273874,329.9001159667969,301803.5939577153,377.9517517089844,4979.38818359375,4971.6064453125,4987.875,133.864501953125,133.54620361328125,134.20689392089844,0.7689999938011169,0.766700029373169,0.7714999914169312,5.050000190734863,5.019999980926514,5.21999979019165
65196370900147968,56.22443336960459,23.921085821362638,7.226440781576337,0.014336303807795048,21.062076818946018,0.01670435629785061,-45.346349053981676,0.011661332100629807,10.590246200561523,11.024535179138184,9.98267936706543,1093574.546230071,476.7374267578125,531621.66450242,813.553466796875,805538.7494435019,858.2091064453125,5829.6748046875,5811.662109375,5847.67578125,137.60279846191406,137.34249877929688,137.89700317382812,1.1204999685287476,1.1161999702453613,1.124400019645691,5.039999961853027,5.019999980926514,7.150000095367432
65196405259884544,56.24422047135836,23.927876856061392,7.274297226962083,0.05090322718024254,21.06580795418214,0.057706937193870544,-45.625139391925956,0.04325002804398537,16.09597396850586,17.717226028442383,14.856417655944824,6863.677174260537,8.721643447875977,1118.2185869953653,22.347251892089844,9048.805629587909,22.216278076171875,,,,,,,,,,,,
65199222758514048,56.66684126540061,23.78274102188195,7.423995688819728,0.05679076910018921,18.573060512208645,0.056434568017721176,-43.7319165447048,0.04324707016348839,16.090850830078125,17.69227409362793,14.820974349975586,6896.145066528973,15.639589309692383,1144.2144377797222,34.89702224731445,9349.068346252268,61.402862548828125,3436.551025390625,3432.83642578125,3440.84375,132.89039611816406,131.968505859375,133.87339782714844,0.4555000066757202,0.45249998569488525,0.4586000144481659,,,
65199978672758272,56.65709673682824,23.78750955142278,7.471863203927212,0.020728955045342445,20.01127262219112,0.022356383502483368,-47.26742342923304,0.017503289505839348,10.045166015625,10.413593292236328,9.512706756591797,1806676.2510127015,704.8857421875,933210.7556459139,759.0244750976562,1241867.7648692227,691.4988403320312,5507.53515625,5479.60205078125,5520.54248046875,132.53970336914062,130.73770141601562,133.0511016845703,1.2587000131607056,1.2419999837875366,1.2657999992370605,5.019999980926514,5.010000228881836,5.050000190734863
65201039527567232,56.51159600199895,23.73718212047578,7.4257959863862055,0.01619548350572586,19.495712257918264,0.016962120309472084,-44.25712868823951,0.012776907533407211,12.133683204650879,12.94872760772705,11.235673904418945,263920.62942756264,257.7228088378906,90349.52783314818,317.15576171875,254032.05442102082,609.6351928710938,5107.1826171875,5068.34765625,5137.4990234375,134.52130126953125,134.20989990234375,134.85040283203125,1.0779000520706177,1.0721999406814575,1.0865999460220337,5.03000020980835,5.010000228881836,5.409999847412109
65201249983083392,56.52329273640923,23.757058284763335,7.3094182053318,0.0255005843937397,20.57697227505834,0.025556497275829315,-44.183315125821814,0.019087184220552444,14.37510871887207,15.703153610229492,13.2562894821167,33489.07133862356,21.248353958129883,7147.518872590728,26.879535675048828,39504.116925326,57.58927917480469,4880.9296875,4872.9111328125,4889.498046875,134.96279907226562,134.53729248046875,135.41119384765625,0.713699996471405,0.7116000056266785,0.7160000205039978,,,
65202383854448384,56.49673767202074,23.812867344430007,7.584054434284224,0.10185455530881882,20.4579022335004,0.10520783811807632,-46.74669948230612,0.09533360600471497,17.039531707763672,18.557104110717773,15.764448165893555,2878.289120542852,3.3554654121398926,515.9117028242064,19.896575927734375,3920.83961096409,14.886035919189453,3228.365234375,3224.889892578125,3231.988037109375,135.1029052734375,133.37510681152344,136.6761016845703,0.29910001158714294,0.2953000068664551,0.3025999963283539,,,
